id;val
504;0.5559551124003793,0.2893700254598741,0.5100266647208445,0.01902833824900374,0.27874709179390433,0.3369285450102757,0.1616586795953392,0.040764795730700354,0.14910313106755368,0.19420558398397936
505;0.6236213584086142,0.9941756828385303,0.6758738081202901,0.7000244621357057,0.510635814205686,0.8944856120498474,0.7211650559155202,0.00236202244569228,0.4520390965356029,0.03128866664589802
506;0.4662708811754983,0.7678070818412036,0.5259153400217259,0.16014890235410983,0.2829794662465589,0.4147846016588289,0.3640289175616894,0.7767586841546612,0.12927529963262385,0.725072360408412
507;0.020848181992954795,0.7426740494199848,0.44343336842829384,0.21985539708513302,0.05261859833848592,0.9409467492592578,0.3458424083182374,0.2927116695377562,0.12482892612521224,0.8776441189735094
508;0.2784955374507172,0.6617227809882187,0.6226739722387116,0.6637761053521887,0.7018554914705811,0.10334369992507186,0.4505760500676681,0.12166090412312658,0.5709297202027117,0.340958661364296
509;0.5773767116474342,0.46022382106139714,0.4544874527489242,0.712778710823589,0.1616693051291045,0.6125993609856579,0.6447317713984694,0.2995537980652654,0.7092646317159431,0.471445286817349
510;0.539401523481219,0.0011753860633063606,0.35078559798576825,0.8013266735795153,0.17558912747834698,0.7456925832322201,0.6931223216106642,0.3461894952468242,0.5591217367278614,0.46456237852288573
511;0.7964946526221313,0.24260872900741426,0.0733609564772294,0.6876978029342214,0.21396400874279542,0.5707166996104492,0.21053371558542344,0.8437394035531469,0.1628614911718842,0.09830439873898378
512;0.2966052831149102,0.7374373873746924,0.4355523807920254,0.5898635684287411,0.0171871281422038,0.9829034601552232,0.17118089247499357,0.3559349104132742,0.7483144788502,0.32496435813422375
513;0.05034166620532021,0.5234615342596456,0.3529788196214766,0.8558844874338333,0.9335192008346074,0.7291492256407002,0.5436114388968936,0.4149008100333518,0.7554480419916756,0.37347462212028815
514;0.7424992821122635,0.029308051400276924,0.012569050704925089,0.22578242580194086,0.7948359508775911,0.1395449674318776,0.9654089647941102,0.6960052207141646,0.8522473501696195,0.9447745105229197
515;0.1526484919822586,0.43044513491752523,0.9062416452782243,0.3698904458363518,0.38570338026849793,0.9073732948619426,0.4415372655050436,0.29900350138317733,0.8265159503636162,0.37162243703468745
516;0.2347192823046078,0.11368400553348823,0.7357544817513204,0.4546781268946448,0.5911388033746842,0.6531297668069882,0.5318942736225561,0.13501423318540628,0.23540480766289196,0.35833819252543375
517;0.09271345636669792,0.9983481552602167,0.923666135133458,0.6387790409835175,0.01146307717097872,0.3991095130324759,0.18633456859702247,0.19993254231709,0.7743065827933676,0.13156747218719123
518;0.6612756873457254,0.7492355859158877,0.9319404835194853,0.8772786507623894,0.5653395930234486,0.6710223579691834,0.8284742947461227,0.4869640349716339,0.22455535134464055,0.12677518497979046
519;0.5977049061620471,0.03301524670648914,0.2226856043812312,0.0402861750060598,0.8258734449333183,0.7546545965115887,0.28822347851213714,0.36571324694876617,0.19006546750613929,0.7602744067190902
520;0.8295073062909972,0.01507109468159118,0.14785237812853247,0.23037284923909185,0.23397263167096072,0.411928617947125,0.48336522474307264,0.9834497177590069,0.8390105139440946,0.994088529603555
521;0.18122157906620617,0.6353105397210812,0.57684168229131,0.5818338228038972,0.027997941631416334,0.8663379106299224,0.11300035284688359,0.889746846525134,0.004966683289685747,0.30053789592057856
522;0.9156964068097289,0.3698959549262877,0.1471052262428849,0.2090686717457927,0.4845874727130497,0.9100350218395497,0.5915152341241557,0.43714358500986517,0.606696033595422,0.532521781814931
523;0.5022434860447293,0.9945664329428248,0.35337453052617174,0.07804648448048035,0.6504777478280658,0.9707607883662959,0.7084734262693444,0.43355580865282695,0.6353450354512099,0.4381183281686625
524;0.3837512905310567,0.01378246428775709,0.8731988334540615,0.8223292769915674,0.30082535757724105,0.37318796216885997,0.867609317596767,0.8108476882175302,0.08923386149396739,0.09636427904179823
525;0.5785039529494236,0.2977711538511768,0.9878783918733252,0.698216937567049,0.36179747167277265,0.5812206464841295,0.1803601789661009,0.4375792696483307,0.6258726802206814,0.17840194762085793
526;0.5566346993385993,0.5847162926619693,0.9120662285028464,0.2342841820873599,0.22536041680891683,0.7685746999663153,0.04548878868512829,0.38212666076042145,0.794537652581897,0.9546454167887767
527;0.8710277775622552,0.23098206553071177,0.9394400373445094,0.8403213069569406,0.761078347517181,0.4173349985612166,0.2912798022111288,0.34034478520827216,0.5674399000176743,0.13194241930908057
528;0.4248591393943778,0.9035991469827388,0.9207667382350785,0.5987683541115217,0.8727846064184471,0.09834598761432922,0.28365751967102204,0.9386782832867836,0.6833373288835257,0.776599019302388
529;0.33928984858459355,0.6711246171845529,0.5419506315378377,0.9565334776877069,0.9730597597427125,0.5103453099594778,0.8579347895520526,0.637149440871062,0.551992611604598,0.5164934186892877
530;0.3996001747033753,0.34906576728320327,0.9607122292006105,0.7751085108456489,0.6725774065016734,0.3906355398573842,0.29039713536740686,0.0829680645278188,0.8979883885227182,0.055572341156059024
531;0.6329552595323523,0.22971448875310974,0.3164192723562851,0.32187255993520225,0.9019311471373902,0.7050359400385391,0.33535216496424325,0.34938560728653956,0.6288533512440229,0.37991842571739565
532;0.30511113801271617,0.597259870498359,0.9904538373668883,0.13499504081390767,0.0046838342572753655,0.7233429601298703,0.49232652883250916,0.303321421844038,0.377251459492858,0.939129941971463
533;0.6241201720632454,0.5912273513043567,0.2694879056010051,0.6852811609469363,0.4421023679802627,0.05035991952757113,0.7269769036972237,0.8402240646470357,0.36673087170761387,0.6723540219557194
534;0.2769547650087698,0.17701151182181296,0.009966358441456435,0.3923488684870774,0.030688502849544608,0.0019773861283652883,0.5374056100863936,0.037968134529052344,0.7058427398024998,0.1677778663412347
535;0.23005947605255106,0.6793208917497713,0.2224767793528708,0.239022523577479,0.009995893670747935,0.33815982605191286,0.1404111505408101,0.6635656167794884,0.6639383853651464,0.5050809228056942
536;0.7488481505645664,0.6243581707826257,0.3537174596894046,0.2490991706846033,0.6543398864115136,0.9044130784419954,0.3687261619141503,0.7766258911503044,0.15552342508837125,0.23864725166893486
537;0.8629339495407421,0.4384726572844676,0.5048308276712502,0.2824515403153245,0.6684300171866555,0.7190455571375377,0.9423223982211666,0.596103611457415,0.9434702972757986,0.260782559838989
538;0.49737127033502193,0.1482408724210097,0.61758146380473,0.3757203811413151,0.3839308878687179,0.18599376940940082,0.737574294491818,0.12917797631083328,0.6454217685893772,0.9493522363140783
539;0.5217941116732595,0.894017098390124,0.4208091789848508,0.760618718779896,0.6040516312346743,0.5200875338909716,0.590292482362443,0.48361474092199486,0.5384707641356533,0.5761782799373372
540;0.36474250322734303,0.7580267208518183,0.062151066892083606,0.4397419358928435,0.640938701948907,0.889824352649057,0.36819596828832657,0.5759613460266595,0.7952625780575898,0.4264125205258218
541;0.40266864351612297,0.23569486393581351,0.19237518773047013,0.47729181779445273,0.4504568169162242,0.3406587830662713,0.33340723091412816,0.8478341150598893,0.3508293730645684,0.8704711608833762
542;0.18532707054879016,0.5004793099442242,0.5578624943364123,0.17239984937878294,0.29681110080184736,0.02528161227442771,0.48240811155214314,0.8510343708930014,0.8082704463577983,0.37850431485502756
543;0.5339016167751586,0.8650102689645605,0.5695343260596594,0.010734583343187776,0.5533205326882173,0.976692806289057,0.6166690029548776,0.5450407397434616,0.9833663168270108,0.9424431297776331
544;0.7107245813013282,0.10907234628995632,0.3261492761860122,0.22777136328780145,0.032001562467804945,0.9149574474343259,0.49438470172439875,0.9938201238088998,0.5822720387536463,0.24662843415019242
545;0.9684214054400988,0.974472537700822,0.31085846635367687,0.8170816870917975,0.5701923269567631,0.3231260088810882,0.890517542954002,0.7516561382888024,0.8660143567790692,0.6879268130284457
546;0.7546832257115754,0.8009103623131103,0.34857668561570854,0.28128912832554975,0.3008720706695285,0.5665342278415973,0.5574056605559968,0.6744318340553831,0.7897854930730048,0.6297386254525177
547;0.7135991626399827,0.06726921405104902,0.4996864806988729,0.5637730546044994,0.1773923048242495,0.7106621679697008,0.6863936800520991,0.5967640204119524,0.7195055553923646,0.6038075685947094
548;0.007780379847124874,0.44644002521837356,0.45091837592819384,0.2810295166580151,0.6621362676343933,0.9115292328950756,0.07052946737722121,0.5760693518036565,0.1987619118523879,0.9000116655397787
549;0.21529411429645906,0.6926731894964662,0.06600000931203975,0.22398536929267132,0.4979416139599526,0.8242907008270621,0.7092570638183777,0.964937137621472,0.6136447498296553,0.16479356530489675
550;0.008206744607743288,0.6293207849143724,0.7064377782147816,0.5826844682646309,0.26190353440029324,0.7785649371837012,0.7738234531199212,0.38021752932959607,0.13406594199389876,0.2725819747026651
551;0.7525434146887399,0.08830816631329863,0.4907625184265365,0.7854851304388336,0.1134232670720664,0.8734873999668857,0.9583018815216363,0.959962691825183,0.641740456194944,0.7303123337234464
552;0.5203660539243935,0.9409918844927699,0.5446653985833672,0.6204570079488742,0.48902951184596344,0.8219114083197029,0.9960670025685089,0.44877493100876764,0.5822170310470964,0.851280190374512
553;0.3712514594801114,0.23697890954266276,0.05970394456421979,0.28064171299317,0.37786397323041765,0.2829455257022636,0.9031181261024511,0.3389527312955729,0.5837777358191097,0.3818957871304831
554;0.22500772743810982,0.8352952351614323,0.8902097754193247,0.9466017769283885,0.2464912077188235,0.8492774461834475,0.4183785360096619,0.5996731544003155,0.6972230562375084,0.37964654215384075
555;0.451229587649418,0.32450085815752705,0.03879180575293206,0.5836262394859594,0.04008408004968733,0.33057781882991566,0.19584912817533884,0.5657329221169483,0.8073555391846521,0.007399310109239887
556;0.6788412618662607,0.7723092168330824,0.6441809212165057,0.31485900041700343,0.7021435172159489,0.7999311451692929,0.2504620927046065,0.185959212466837,0.14124979345951327,0.7364364241135436
557;0.5475594675829206,0.325224014811775,0.5362278220228647,0.5969627226680251,0.22436970965733438,0.036423322123140256,0.3891615346328551,0.9177294726530417,0.9424552398296226,0.003337290113790692
558;0.018391020114120082,0.007790562466002959,0.6594025404337477,0.46004820928251533,0.7903449710312692,0.9009450202311354,0.34793526627775984,0.2000057272698741,0.5800502489738151,0.6172655093357838
559;0.15257140417861903,0.5634598194614376,0.1337932486136818,0.713634589892729,0.6227091386476131,0.8009511170281467,0.24982916160096547,0.4910943325799628,0.11556461486718916,0.19264139515067713
560;0.14515373111148044,0.5018462880134238,0.429333027087908,0.8075716019330857,0.2259373537105196,0.2993026118059563,0.44987049461682493,0.5910818638869261,0.8739777011224049,0.0634067454212277
561;0.9106285455665609,0.12512634729770833,0.11898183787692951,0.8138931715472203,0.3828328267865876,0.053403712766986855,0.5807771359311646,0.9137075873450338,0.15110625428785895,0.09211022291878779
562;0.150515979789008,0.9310783345108615,0.6293039614759849,0.050051115614467734,0.24913058128040588,0.8993738315451725,0.28605300133397915,0.1831548551994565,0.41467527861824593,0.5033131776285744
563;0.2790987372784842,0.9662519082436276,0.6688541439434477,0.3639023992685204,0.479291758941521,0.24903359204177433,0.9713811639759635,0.7852326248170225,0.7057456403342631,0.8787180217066819
564;0.4771910216164722,0.5820747255464039,0.31185164565631973,0.6447741008184165,0.2804730835071755,0.3083136129665891,0.856164355148282,0.28157022014728816,0.633893999264731,0.8777269893360743
565;0.044325110411999824,0.24607627709245972,0.2556589392127281,0.31285162898324703,0.09328429773988,0.7968349032256276,0.12976512374561366,0.46902722753513315,0.021439481287690798,0.43594933397348634
566;0.9176009643844014,0.14503340934791653,0.8637950956875006,0.3505856474520276,0.3997254292650524,0.15539226826520236,0.054479201932276844,0.025327530099174322,0.5150980166699133,0.11645988442122368
567;0.3152709852415869,0.10027271689403328,0.6273104787969659,0.2704210479049387,0.800703795849242,0.9879459151708908,0.9443665378560916,0.7357243383102547,0.04399442793278552,0.2926776307217681
568;0.2983246945480441,0.4794018504577039,0.17196697006022266,0.5522161792236909,0.5177621021477533,0.7269859825625107,0.48719697416172936,0.35156365142557366,0.5546322120152962,0.9424911556650044
569;0.6909107907493532,0.24795001592251242,0.8133653965117197,0.2966697333773265,0.9925418347515209,0.10962155912531124,0.5895121152374524,0.32090472757433575,0.7130755673273762,0.8358966723343574
570;0.5212998789311799,0.10217904080029938,0.17160579368670825,0.17411899708237633,0.18292304430384632,0.11224035673807353,0.5115769033392704,0.5453102157853477,0.6186318515887,0.7503847447762352
571;0.40730358595758187,0.06822924411953801,0.5308183466089721,0.9157740287416113,0.7460027898647256,0.4451910688958728,0.30285078716673575,0.6009020868235712,0.3580537776643661,0.30336310660951427
572;0.034465636831444324,0.1568456933640604,0.2461492593198964,0.37465979924136394,0.38442431125120213,0.17172234161244226,0.9570311838987079,0.7934249127831327,0.6117834499333464,0.8926171046093637
573;0.5122445389023854,0.032596133025043494,0.5005561052044379,0.8034187684229598,0.5614304210520075,0.33490396569271297,0.06323383270402827,0.6749036231427428,0.4618038622902112,0.45361701160409307
574;0.8698896517746656,0.8825145557243659,0.990033244958449,0.38030219587420766,0.012035644920570965,0.9127476835614505,0.849009564201334,0.11086000593082812,0.8895338830264595,0.3069820651069385
575;0.6475750210074253,0.4145842052859472,0.42800656811306403,0.6020376888386005,0.684424153808797,0.9650083258339075,0.42454589089623107,0.8006051290931602,0.14525010327515842,0.9617346589870297
576;0.9305826258137097,0.20340608240190317,0.5436513627755557,0.26716303640184413,0.7111600898745636,0.922539847922112,0.7954672022780082,0.03219363183726387,0.13441483401080545,0.7079624845300776
577;0.5781727294606608,0.1628644638993959,0.5810906685880911,0.7341058782237706,0.13635985142927132,0.8069758413461502,0.8792984397702375,0.7379490412904877,0.4101525077058653,0.5221101766790611
578;0.2585020105595538,0.5126557597968135,0.2027213119065323,0.01801813507979655,0.2906608496001549,0.1383735085547244,0.48408603179542764,0.25624231564501176,0.4285889047931907,0.32591889163106225
579;0.8123348475849201,0.06657186020577843,0.33590244704031713,0.4082493856033812,0.36299014767129545,0.12831496860299763,0.1694294171088525,0.16820071143467896,0.24567784260284498,0.15909465163330705
580;0.3438544016838485,0.5635608057435115,0.703040132053284,0.4200175570623671,0.25771762542376686,0.15559592457289073,0.26964872611863855,0.7814931463366973,0.45608242068822247,0.37643922307213207
581;0.8373244268847687,0.9101995154584246,0.463236519124278,0.38139486299823366,0.5759935399208004,0.16977887544153758,0.5944293129322871,0.2583637403219462,0.5524173368268572,0.06844070224065035
582;0.02912380265943837,0.9483885443029771,0.974722669998012,0.9575970627733936,0.42137454842077127,0.6322091994168973,0.03702658775183498,0.7576649716540408,0.8980629114158789,0.6885697479869224
583;0.6230774726816359,0.37147555481190975,0.9671712836262277,0.12870801353179706,0.41014026682203364,0.3161104700036679,0.7189714756969311,0.7195783233370725,0.7468395676233713,0.8165641914828863
584;0.5345693518421603,0.8544767005593903,0.3773270463403472,0.3202816975139241,0.49719879873415274,0.5077088909691576,0.45854783254964215,0.5844597222533702,0.8053571878874294,0.9622799896405697
585;0.2226801225920576,0.9962792190125915,0.6491743540202973,0.29028796558507464,0.5390619188089646,0.9884447035836538,0.5591749899149434,0.5574583178543254,0.975383051343458,0.16750865046700136
586;0.7516663922799804,0.8270645170536337,0.5593929925624647,0.14115825832702633,0.7528313884146783,0.29584415724719904,0.833308893852118,0.42305055289211835,0.730840436273704,0.37203176996253384
587;0.9988067079938829,0.6534711492482674,0.8506707317230104,0.7727388873848062,0.8140784523911516,0.5828150037922569,0.21147955401011798,0.9192150018261307,0.6358770987567478,0.20814567859843602
588;0.04439167189650228,0.09115124075666892,0.789245165854211,0.2998755551906709,0.9309337355978283,0.7898058417339378,0.465255704530659,0.04978977212987723,0.5206797490382616,0.8401054248041284
589;0.3506647372770003,0.611346739408289,0.8018952674920108,0.11167355185462735,0.4566413607508524,0.30514605581056564,0.9678301419155467,0.790656217290684,0.7500810551108357,0.9466778651935468
590;0.6297546823200046,0.7981616337608066,0.13437280670935003,0.2043843180775895,0.6588079059502672,0.05562559435856418,0.43364507243466954,0.3475221025059583,0.4949844118881396,0.7979709808888888
591;0.4917672893310092,0.5761234845673248,0.10447234362305058,0.5604918907087142,0.009333497581904937,0.2619518789860634,0.06377763679317727,0.9380725222576455,0.5123657190869179,0.9781311914875425
592;0.18603693734533644,0.07822475694476361,0.3665485149085912,0.7277226409595182,0.591906536525899,0.6991964514596098,0.8280587909824857,0.9939980155629259,0.29183979930034365,0.9408718545669796
593;0.8282351878145493,0.3950042202727565,0.24784388549658865,0.7864716976160295,0.015020595781972124,0.6083755641574203,0.8542126599573348,0.5290347147416279,0.7652136734903315,0.29527515960642703
594;0.4595000098681157,0.7892480896272271,0.9202525159608246,0.6443547184723063,0.8976056356454675,0.8607844608006471,0.1853061145094349,0.5956717342809605,0.08602283812497247,0.8327448244810445
595;0.7256673155495077,0.9465554186886849,0.7006475144413705,0.12985632796051938,0.8684548532559733,0.1869991039692519,0.05819483026659378,0.9864252448989376,0.3365472538888086,0.09220527377931331
596;0.9942036640335292,0.6088784348303029,0.10398158978285388,0.17335357107398686,0.9114165696324688,0.07365559424564339,0.8811902615377213,0.2549002191767914,0.43865179962539547,0.2865214036279662
597;0.4063327955400524,0.03408544574470462,0.6566711968446162,0.3909736862087345,0.02006465158887949,0.47729957492387265,0.04174552110272134,0.17952137429043857,0.23403963141978357,0.5081988860603306
598;0.90677248955903,0.820797650063231,0.589969516583137,0.913064517675368,0.8723496419631362,0.4201830063731733,0.631962563716538,0.26555855335922884,0.161928017327441,0.844402326529663
599;0.2406717209558339,0.7806857000273957,0.48287247995549554,0.8672060005920229,0.11629755345324222,0.034632013688647545,0.922602448674674,0.9883688449263413,0.8406192948551592,0.312972207798735
600;0.24922765914176215,0.7636356301423014,0.2956982296105213,0.5934306127122327,0.05934254308438536,0.7736779011764696,0.023405573581945616,0.9565012974695701,0.8690098944690409,0.05394614143107479
601;0.201209165951721,0.29420415301683434,0.1269433929442222,0.18115358048569408,0.704703196731172,0.28282339142510127,0.47843173612714396,0.9890384716421976,0.32051959317405887,0.6715409790974318
602;0.9340323570751813,0.24317542538585146,0.07223780365172539,0.16968243433824648,0.1970311146823187,0.023276887182571926,0.9909201878672829,0.4029526774696317,0.2644353011498972,0.6245715838461694
603;0.2035034039434679,0.6794348958686365,0.5182038663618445,0.41814319536158473,0.5156957196488786,0.4162547687744278,0.24840846922837867,0.38592257966066423,0.23110183882593438,0.923379499480835
604;0.3665873472632347,0.8362382934535332,0.34188059054409237,0.16932680071845418,0.06137025389535655,0.17101736354372588,0.3417933385605266,0.06631216219478231,0.5058782225153678,0.5549949751434792
605;0.04831683270032505,0.9168621153792045,0.13727511942518544,0.6166116994503058,0.8417873362816081,0.5961684487169572,0.5216236292702452,0.22077530595458117,0.9721924457226943,0.6947192687026966
606;0.5785766028425017,0.30130908325788675,0.5731970473912946,0.6377690500015447,0.9144834533721872,0.6658376755901104,0.4201542447741379,0.3889115561335149,0.09033129897988945,0.8332191666625078
607;0.13987093073910195,0.6335928690701005,0.6319037933682278,0.9713447237745972,0.4926318423661038,0.6811942770741154,0.10354262593372365,0.6026757077226039,0.6537037289915989,0.17964708345005087
608;0.6982884012152547,0.5000594931155666,0.19291139184713657,0.47567926540258143,0.16304349051733857,0.698873620935103,0.2980762226764989,0.8109636029030605,0.09729651289977714,0.6761168716224603
609;0.8241764954051086,0.23447279462159998,0.2773407267567336,0.3572902090529284,0.39624249282214263,0.8517812396627003,0.06364405393701444,0.7113024772696099,0.2717916325965877,0.9665050295715301
610;0.4692420360330085,0.5705621486027437,0.5746279507151799,0.1987525792572411,0.6917958635772564,0.9078453837230908,0.3748278016374603,0.19319082940979515,0.3981443496598672,0.10064059980532536
611;0.714313720506901,0.7946319085510631,0.1551480690116761,0.32527704722490014,0.8383312435578166,0.1495801911573893,0.37195975030456263,0.060412481907353155,0.5160946536541768,0.6062188926350744
612;0.43035325044609674,0.9866212726326906,0.4661624760208928,0.9236682778796411,0.53660395227724,0.03679261161237901,0.027717404874662788,0.025695743533438398,0.8146946932926266,0.22167600806808874
613;0.5646099031330531,0.9069893638363418,0.6839588324741489,0.9452220058127667,0.989632112998095,0.38601518890438435,0.709425033966387,0.09488591966484272,0.8425749205095748,0.982444826056451
614;0.8077657685533308,0.8280730018843522,0.8275546338157337,0.43412162031627666,0.9937888612501133,0.2057159765836053,0.710773981000411,0.25595222120676187,0.8742949735435154,0.9170073839171091
615;0.35767370379854013,0.3335386667222291,0.14096063948680038,0.6316017006655096,0.7340093396515962,0.3074859201045397,0.07990646912584998,0.8580790894218555,0.1036639926695141,0.665282856635968
616;0.8500490263929732,0.42730275168572096,0.4190040791017844,0.7836247702359735,0.4950115746406749,0.40477411329452206,0.08375512981407718,0.8762502284777537,0.14725607846448585,0.749185004814363
617;0.9528943549411801,0.2162023342759377,0.17299376267343136,0.24921514575365944,0.687579035459935,0.6422869570443763,0.17215042804041047,0.017021763484026176,0.48898562982929483,0.24050692140309238
618;0.26844278332985294,0.5580400615575645,0.14799652109929973,0.8449762000567983,0.008204354955633764,0.9476751811085958,0.20880417999258316,0.076693406927417,0.5264073236458742,0.02249302736130565
619;0.06806061712206324,0.7481497184193762,0.1840072816207713,0.07650279449194197,0.027353152595214314,0.15479158354937916,0.6958382955959889,0.15291559236842112,0.36113763466301785,0.8629549463668736
620;0.45858941307138656,0.17971089779324956,0.6707435439764144,0.7847661433631653,0.5016786564562139,0.31990301813343025,0.23677600810477806,0.21944090636227653,0.5507784864417549,0.9128438874074728
621;0.9370269681784498,0.016668501467395846,0.7347892577902905,0.8062612132425486,0.6414064655243735,0.7694926063658194,0.45123016604969657,0.25896941717305055,0.8614673089403395,0.3581121176855975
622;0.4983916148868063,0.356067843655809,0.021417060830364765,0.3631431573902937,0.871715713512799,0.525466702216381,0.8492739689962169,0.9469690556323139,0.10413287391286552,0.0800024335146371
623;0.49258268523587234,0.1480194485779892,0.6736146192755248,0.08422268333030791,0.9939842702649095,0.4705151095493969,0.06222802607073363,0.8422562335451128,0.14504632332947442,0.4791932058768956
624;0.35584875967678276,0.1268377493600109,0.09424808882712621,0.5643994351697412,0.5668319808289576,0.140553396398303,0.7353761264130662,0.8594847828605332,0.7835885145191572,0.9814868685070741
625;0.8280135762369643,0.4222928492962783,0.8659249917358443,0.36692906729204,0.4933342033418471,0.6550099288682677,0.8871167540336181,0.29043523140755867,0.8371255579241631,0.7843061054323306
626;0.9126869487745741,0.2887485784417576,0.9863046396057309,0.5199707960959492,0.4233356521325047,0.13018469666555665,0.749491805986439,0.7062388290667324,0.06582939549484923,0.6505035380707881
627;0.9556581152525612,0.602771443535483,0.8542572885566997,0.9806341431727648,0.7435610414292636,0.25635404252413274,0.5705062245444333,0.620049523846367,0.6196135610994267,0.7039313362820487
628;0.9301913591469642,0.35652451098333593,0.5770901687798914,0.9913638235807355,0.5307994631367242,0.49081857700508524,0.20447730439437717,0.40090371877644215,0.5331206259180445,0.9548575294847661
629;0.18055463216103795,0.9193013183850711,0.3355890423284308,0.4470563434673449,0.6038910815125201,0.8612110462774256,0.15900251710815827,0.5956116607114336,0.058060618531912245,0.6851264306188336
630;0.6570636469846948,0.6515033184448562,0.6193657206590373,0.566821084825647,0.7696942953450187,0.0762993044442275,0.3090646428869085,0.7568590753242248,0.8847589679466606,0.06070892637601977
631;0.7031125456302328,0.9828202873157268,0.016983622728632963,0.8203495550891631,0.7916829794606771,0.1976413335049746,0.2793683043271664,0.6180827557013325,0.8521087515830468,0.4016232438437255
632;0.1657743145511389,0.7879867582447154,0.3161652159463515,0.03563083757634333,0.003740235297199357,0.18641596249082337,0.2669583474588436,0.2730965889395012,0.5587683325093153,0.6897568219442539
633;0.504631392119809,0.054779542650867374,0.08962875047279606,0.08631458762180322,0.44721033275281785,0.08501358218680655,0.32479560628761106,0.5940407521726373,0.13100440364503563,0.20553930020119116
634;0.8804171126470408,0.6232092038185667,0.08119943787062933,0.7386681933643291,0.7437526324353119,0.4285546784036741,0.9015776255840329,0.6092252954781062,0.21940445392832963,0.3475965560875448
635;0.434559133241305,0.8429620609071746,0.6388004676607554,0.6076445171079392,0.8143582738181429,0.429568162010488,0.8779488615870291,0.6523770676081313,0.8524121457279508,0.9431075022606595
636;0.44297667197774604,0.8737393868292722,0.9724938996020384,0.018364196229671337,0.7830779687385233,0.252654520941866,0.05357967021088905,0.22275842468027074,0.09809301861630049,0.09369418832544274
637;0.0828677296123107,0.6515294063811401,0.8365821481811669,0.5660484365110547,0.37132410455734277,0.1483850617629049,0.8649200079514432,0.5504518535125091,0.457365364943079,0.7666404761226039
638;0.1999567523731428,0.4706140612418549,0.5740869608897745,0.27549360039459925,0.5951921653720598,0.6027094698867633,0.9548809902700498,0.2753418380895367,0.40756322102698483,0.8747331762107937
639;0.7284168850569769,0.36718933191391123,0.01957407327531646,0.8212106906854088,0.7195089532716022,0.9352560454821255,0.2861285006121971,0.15110881979206914,0.6542209736989015,0.7540682712677441
640;0.6013588582270362,0.5653125048028733,0.058469681011511954,0.9306431500980153,0.7911940532534985,0.23083571786196433,0.08459740084527367,0.1198549002515581,0.9032541285383069,0.5356595139336439
641;0.4111288647086895,0.32619080802090294,0.6021124787015857,0.7059645148963944,0.5960306634928484,0.7032856537342754,0.30714178068163733,0.6406320115430236,0.7928883732529499,0.2911786096197563
642;0.46548397493050275,0.9060634649653403,0.9190956347639968,0.8429266875717171,0.18199593840849193,0.6095155683885922,0.955586741887917,0.4364078094781527,0.14280862736961797,0.7869185445798832
643;0.37372968992925437,0.8329108618239381,0.15036239641747307,0.5250207766899471,0.5651108140555172,0.5067703693552268,0.6389678823548802,0.21464180364947383,0.4393584888373586,0.2749467971008823
644;0.7847134713115868,0.6768035802414614,0.8082307212618869,0.33364773093430034,0.8105814278047162,0.3927985305960303,0.894593661765331,0.44084267480743244,0.7973472651143306,0.03636465983395676
645;0.24302544492917832,0.746369572234368,0.8372267088657503,0.5972643303370614,0.6496469354698631,0.8577496813138256,0.39854132208612325,0.28390678264900104,0.24848860899025405,0.1685915331494472
646;0.31485873192996494,0.9646631993897942,0.5822572489777452,0.03617591499713857,0.1675999273917287,0.18609456458341167,0.9579146532205333,0.4637563431213988,0.6395158178580335,0.9754984180288855
647;0.1360863346674156,0.37687656392540114,0.17961730143988464,0.8300960708709608,0.09657724929430533,0.7490327411672566,0.21277798568899164,0.1468386436489979,0.46128258028007774,0.5193756030448605
648;0.035720082583524104,0.013257596203735789,0.23342729951147734,0.9442269881888525,0.5846203834856482,0.6208804375793298,0.4111117961057371,0.42780072951238823,0.6680374587035047,0.7134455500812034
649;0.544785643017021,0.7050526110060781,0.5997871461170098,0.15466176959193945,0.9589792516571958,0.2394907329835998,0.16259562460728438,0.7986262949199533,0.8659546600478621,0.6020800937050909
650;0.5226498399520537,0.4859738307224645,0.8727952982061665,0.13240577040324175,0.738219628101626,0.2624118928716517,0.6748503066620621,0.718322207692848,0.8901275441505341,0.8145999300743642
651;0.1414629297602521,0.909640672280605,0.2187097075126132,0.2727334397260507,0.8743685266254122,0.9716044015030163,0.18372730045111463,0.3377392191851266,0.07472179375397603,0.7833741191007105
652;0.7472518180489571,0.21695981681489274,0.7166344821471059,0.5523477164875191,0.9405212496975345,0.7699146695890685,0.044825540904260164,0.29657813414755474,0.46841198590868016,0.325873778666672
653;0.6981768917810435,0.4167330286086338,0.295379180144967,0.9689357195244863,0.7008398436997296,0.6246776861120357,0.23745864268959993,0.36150217757912073,0.46096280872614015,0.31388327276770056
654;0.8333752335681028,0.5964152845786647,0.7215362279367133,0.15318140543790415,0.7647900260714097,0.6326616389189063,0.30803365950914274,0.020228586494110856,0.13277853474289547,0.32549772486236683
655;0.021812284326136577,0.26442512635660953,0.47042908466518174,0.4240519749355658,0.18929444610379997,0.9699944912855188,0.060646446097457174,0.45753415798705643,0.9743163133878388,0.4069720180698475
656;0.6862105122033932,0.8866703138075186,0.6752898082355367,0.41039866930307345,0.896573547768085,0.6193163510360672,0.9677977575700935,0.4293663824790833,0.977075653532039,0.4836182144997897
